family,map,config,instance,alg,expanded,cost,optimal,time_ms,status,mvc,exp_over_mvc
industrial-plants,plant05,nodiag,168,mm,1912304,964.000000,878.061000,3888.607,ok,566202.0,3.3774236050031616
industrial-plants,plant05,nodiag,168,bia,1164497,964.000000,878.061000,2564.510,ok,566202.0,2.056681184453605
industrial-plants,plant05,nodiag,168,bae,2045521,964.000000,878.061000,4586.252,ok,566202.0,3.612705359571319
industrial-plants,plant05,nodiag,168,nbs,2035280,964.000000,878.061000,3407.790,ok,566202.0,3.594618175138908
industrial-plants,plant05,nodiag,168,gbfs,62150,1018.000000,878.061000,93.203,subopt,566202.0,0.1097664791010982
industrial-plants,plant05,nodiag,169,astar,126912,741.000000,678.947000,150.056,ok,126500.0,1.0032569169960475
industrial-plants,plant05,nodiag,169,rastar,426584,741.000000,678.947000,625.898,ok,126500.0,3.372205533596838
industrial-plants,plant05,nodiag,169,mm,359921,741.000000,678.947000,683.578,ok,126500.0,2.845225296442688
industrial-plants,plant05,nodiag,169,bia,252999,741.000000,678.947000,397.551,ok,126500.0,1.99999209486166
industrial-plants,plant05,nodiag,169,bae,271225,741.000000,678.947000,451.861,ok,126500.0,2.1440711462450595
industrial-plants,plant05,nodiag,169,nbs,306337,741.000000,678.947000,463.340,ok,126500.0,2.4216363636363636
industrial-plants,plant05,nodiag,169,gbfs,2938,759.000000,678.947000,6.291,subopt,126500.0,0.023225296442687747
industrial-plants,plant05,nodiag,170,astar,215441,1181.000000,1137.080000,262.764,ok,214399.0,1.00486009729523
industrial-plants,plant05,nodiag,170,rastar,916052,1181.000000,1137.080000,1315.157,ok,214399.0,4.272650525422227
industrial-plants,plant05,nodiag,170,mm,1113248,1181.000000,1137.080000,2141.896,ok,214399.0,5.192412278042341
industrial-plants,plant05,nodiag,170,bia,430865,1181.000000,1137.080000,864.486,ok,214399.0,2.009640903175854
industrial-plants,plant05,nodiag,170,bae,1123018,1181.000000,1137.080000,2516.330,ok,214399.0,5.237981520436196
industrial-plants,plant05,nodiag,170,nbs,697000,1181.000000,1137.080000,1359.453,ok,214399.0,3.2509479988246213
industrial-plants,plant05,nodiag,170,gbfs,26420,1181.000000,1137.080000,31.283,subopt,214399.0,0.12322818669863199
industrial-plants,plant05,nodiag,171,astar,36334,333.000000,247.224000,35.718,ok,0.0,
industrial-plants,plant05,nodiag,171,rastar,334,333.000000,247.224000,1.109,ok,0.0,
industrial-plants,plant05,nodiag,171,mm,38814,333.000000,247.224000,61.632,ok,0.0,
industrial-plants,plant05,nodiag,171,bia,508,333.000000,247.224000,2.309,ok,0.0,
industrial-plants,plant05,nodiag,171,bae,508,333.000000,247.224000,2.858,ok,0.0,
industrial-plants,plant05,nodiag,171,nbs,588217,333.000000,247.224000,1162.149,ok,0.0,
industrial-plants,plant05,nodiag,171,gbfs,508,333.000000,247.224000,1.091,subopt,0.0,
industrial-plants,plant05,nodiag,172,astar,2995,278.000000,204.028000,6.559,ok,0.0,
industrial-plants,plant05,nodiag,172,rastar,279,278.000000,204.028000,0.902,ok,0.0,
industrial-plants,plant05,nodiag,172,mm,132453,278.000000,204.028000,216.785,ok,0.0,
industrial-plants,plant05,nodiag,172,bia,378,278.000000,204.028000,0.683,ok,0.0,
industrial-plants,plant05,nodiag,172,bae,378,278.000000,204.028000,1.223,ok,0.0,
industrial-plants,plant05,nodiag,172,nbs,286209,278.000000,204.028000,459.770,ok,0.0,
industrial-plants,plant05,nodiag,172,gbfs,378,278.000000,204.028000,1.265,subopt,0.0,
industrial-plants,plant05,nodiag,173,astar,255304,986.000000,930.588000,353.605,ok,254469.0,1.0032813427175806
industrial-plants,plant05,nodiag,173,rastar,1464487,986.000000,930.588000,2408.236,ok,254469.0,5.7550703622052195
industrial-plants,plant05,nodiag,173,mm,1203454,986.000000,930.588000,2200.857,ok,254469.0,4.729275471668455
industrial-plants,plant05,nodiag,173,bia,510597,986.000000,930.588000,976.149,ok,254469.0,2.006519458165828
industrial-plants,plant05,nodiag,173,bae,1617323,986.000000,930.588000,3576.901,ok,254469.0,6.355677901826942
industrial-plants,plant05,nodiag,173,nbs,1093034,986.000000,930.588000,2023.638,ok,254469.0,4.295352282596308
industrial-plants,plant05,nodiag,173,gbfs,13452,986.000000,930.588000,19.437,subopt,254469.0,0.05286302064298598
industrial-plants,plant05,nodiag,174,astar,566,565.000000,441.542000,1.385,ok,0.0,
industrial-plants,plant05,nodiag,174,rastar,566,565.000000,441.542000,2.362,ok,0.0,
industrial-plants,plant05,nodiag,174,mm,565,565.000000,441.542000,4.134,ok,0.0,
industrial-plants,plant05,nodiag,174,bia,565,565.000000,441.542000,2.994,ok,0.0,
industrial-plants,plant05,nodiag,174,bae,565,565.000000,441.542000,3.237,ok,0.0,
industrial-plants,plant05,nodiag,174,nbs,224670,565.000000,441.542000,342.282,ok,0.0,
industrial-plants,plant05,nodiag,174,gbfs,566,565.000000,441.542000,2.185,subopt,0.0,
industrial-plants,plant05,nodiag,175,astar,978,578.000000,468.392000,4.070,ok,0.0,
industrial-plants,plant05,nodiag,175,rastar,579,578.000000,468.392000,2.950,ok,0.0,
industrial-plants,plant05,nodiag,175,mm,1018913,578.000000,468.392000,1895.884,ok,0.0,
industrial-plants,plant05,nodiag,175,bia,854,578.000000,468.392000,2.469,ok,0.0,
industrial-plants,plant05,nodiag,175,bae,854,578.000000,468.392000,4.275,ok,0.0,
industrial-plants,plant05,nodiag,175,nbs,2446857,578.000000,468.392000,6012.505,ok,0.0,
industrial-plants,plant05,nodiag,175,gbfs,854,578.000000,468.392000,1.874,subopt,0.0,
industrial-plants,plant05,nodiag,176,astar,107890,1009.000000,939.203000,141.040,ok,107114.0,1.00724461788375
industrial-plants,plant05,nodiag,176,rastar,841153,1009.000000,939.203000,1561.813,ok,107114.0,7.852876374703587
industrial-plants,plant05,nodiag,176,mm,581090,1009.000000,939.203000,1249.857,ok,107114.0,5.42496779132513
industrial-plants,plant05,nodiag,176,bia,215775,1009.000000,939.203000,487.681,ok,107114.0,2.014442556528558
industrial-plants,plant05,nodiag,176,bae,406031,1009.000000,939.203000,911.703,ok,107114.0,3.790643613346528
industrial-plants,plant05,nodiag,176,nbs,287190,1009.000000,939.203000,450.460,ok,107114.0,2.6811621263326924
industrial-plants,plant05,nodiag,176,gbfs,2228,1009.000000,939.203000,4.630,subopt,107114.0,0.020800268872416303
industrial-plants,plant05,nodiag,177,astar,35800,645.000000,558.307000,46.993,ok,0.0,
industrial-plants,plant05,nodiag,177,rastar,646,645.000000,558.307000,1.999,ok,0.0,
industrial-plants,plant05,nodiag,177,mm,645,645.000000,558.307000,4.549,ok,0.0,
industrial-plants,plant05,nodiag,177,bia,645,645.000000,558.307000,3.256,ok,0.0,
industrial-plants,plant05,nodiag,177,bae,645,645.000000,558.307000,3.539,ok,0.0,
industrial-plants,plant05,nodiag,177,nbs,88668,645.000000,558.307000,124.314,ok,0.0,
industrial-plants,plant05,nodiag,177,gbfs,646,645.000000,558.307000,2.092,subopt,0.0,
industrial-plants,plant05,nodiag,178,astar,422,421.000000,347.201000,2.095,ok,0.0,
industrial-plants,plant05,nodiag,178,rastar,80774,421.000000,347.201000,97.408,ok,0.0,
industrial-plants,plant05,nodiag,178,mm,75492,421.000000,347.201000,114.909,ok,0.0,
industrial-plants,plant05,nodiag,178,bia,505,421.000000,347.201000,1.281,ok,0.0,
industrial-plants,plant05,nodiag,178,bae,505,421.000000,347.201000,2.955,ok,0.0,
industrial-plants,plant05,nodiag,178,nbs,335862,421.000000,347.201000,580.142,ok,0.0,
industrial-plants,plant05,nodiag,178,gbfs,506,421.000000,347.201000,2.634,subopt,0.0,
industrial-plants,plant05,nodiag,179,astar,206662,491.000000,449.810000,277.492,ok,206163.0,1.0024204149144125
industrial-plants,plant05,nodiag,179,rastar,283017,491.000000,449.810000,397.116,ok,206163.0,1.3727827010666318
industrial-plants,plant05,nodiag,179,mm,490335,491.000000,449.810000,872.257,ok,206163.0,2.3783850642452817
industrial-plants,plant05,nodiag,179,bia,412893,491.000000,449.810000,864.693,ok,206163.0,2.0027502510149735
industrial-plants,plant05,nodiag,179,bae,503115,491.000000,449.810000,1116.123,ok,206163.0,2.440374849027226
industrial-plants,plant05,nodiag,179,nbs,455346,491.000000,449.810000,872.012,ok,206163.0,2.208669838913869
industrial-plants,plant05,nodiag,179,gbfs,25156,491.000000,449.810000,29.512,subopt,206163.0,0.12201995508408395
industrial-plants,plant05,nodiag,180,astar,1020,1019.000000,936.041000,4.252,ok,0.0,
industrial-plants,plant05,nodiag,180,rastar,1230709,1019.000000,936.041000,1996.396,ok,0.0,
industrial-plants,plant05,nodiag,180,mm,1105519,1019.000000,936.041000,2562.722,ok,0.0,
industrial-plants,plant05,nodiag,180,bia,2035,1019.000000,936.041000,5.728,ok,0.0,
industrial-plants,plant05,nodiag,180,bae,2035,1019.000000,936.041000,8.811,ok,0.0,
industrial-plants,plant05,nodiag,180,nbs,845429,1019.000000,936.041000,1483.648,ok,0.0,
industrial-plants,plant05,nodiag,180,gbfs,2036,1019.000000,936.041000,3.499,subopt,0.0,
industrial-plants,plant05,nodiag,181,astar,221938,517.000000,475.536000,328.022,ok,70874.0,3.131444535372633
industrial-plants,plant05,nodiag,181,rastar,84192,517.000000,475.536000,100.745,ok,70874.0,1.187910940542371
industrial-plants,plant05,nodiag,181,mm,210212,517.000000,475.536000,367.796,ok,70874.0,2.9659959928887885
industrial-plants,plant05,nodiag,181,bia,167350,517.000000,475.536000,305.210,ok,70874.0,2.361232609983915
industrial-plants,plant05,nodiag,181,bae,297459,517.000000,475.536000,577.304,ok,70874.0,4.197011598047239
industrial-plants,plant05,nodiag,181,nbs,247174,517.000000,475.536000,404.449,ok,70874.0,3.4875130513305304
industrial-plants,plant05,nodiag,181,gbfs,5372,517.000000,475.536000,9.249,subopt,70874.0,0.07579648390100742
industrial-plants,plant05,nodiag,182,astar,634,633.000000,399.467000,1.970,ok,0.0,
industrial-plants,plant05,nodiag,182,rastar,533053,633.000000,399.467000,856.232,ok,0.0,
industrial-plants,plant05,nodiag,182,mm,3249530,633.000000,399.467000,6236.381,ok,0.0,
industrial-plants,plant05,nodiag,182,bia,879,633.000000,399.467000,2.640,ok,0.0,
industrial-plants,plant05,nodiag,182,bae,879,633.000000,399.467000,4.377,ok,0.0,
industrial-plants,plant05,nodiag,182,nbs,6622670,633.000000,399.467000,18714.209,ok,0.0,
industrial-plants,plant05,nodiag,182,gbfs,880,633.000000,399.467000,1.707,subopt,0.0,
industrial-plants,plant05,nodiag,183,astar,647,646.000000,532.387000,1.706,ok,0.0,
industrial-plants,plant05,nodiag,183,rastar,11523,646.000000,532.387000,25.761,ok,0.0,
industrial-plants,plant05,nodiag,183,mm,49478,646.000000,532.387000,78.774,ok,0.0,
industrial-plants,plant05,nodiag,183,bia,983,646.000000,532.387000,1.997,ok,0.0,
industrial-plants,plant05,nodiag,183,bae,983,646.000000,532.387000,3.650,ok,0.0,
industrial-plants,plant05,nodiag,183,nbs,115639,646.000000,532.387000,165.699,ok,0.0,
industrial-plants,plant05,nodiag,183,gbfs,870,650.000000,532.387000,2.353,subopt,0.0,
industrial-plants,plant05,nodiag,184,astar,464096,917.000000,814.893000,614.229,ok,451992.0,1.0267792350307086
industrial-plants,plant05,nodiag,184,rastar,2226981,917.000000,814.893000,3727.666,ok,451992.0,4.927036319226889
industrial-plants,plant05,nodiag,184,mm,1851407,917.000000,814.893000,3549.081,ok,451992.0,4.09610568328643
industrial-plants,plant05,nodiag,184,bia,927937,917.000000,814.893000,1871.413,ok,451992.0,2.0529943007840847
industrial-plants,plant05,nodiag,184,bae,2627994,917.000000,814.893000,5934.933,ok,451992.0,5.81424892475973
industrial-plants,plant05,nodiag,184,nbs,1896086,917.000000,814.893000,3377.700,ok,451992.0,4.194954777960672
industrial-plants,plant05,nodiag,184,gbfs,8776,933.000000,814.893000,16.415,subopt,451992.0,0.019416272854386803
industrial-plants,plant05,nodiag,185,astar,217642,716.000000,681.832000,319.927,ok,95572.0,2.277256937178253
industrial-plants,plant05,nodiag,185,rastar,96971,716.000000,681.832000,123.626,ok,95572.0,1.0146381785460177
industrial-plants,plant05,nodiag,185,mm,333842,716.000000,681.832000,593.855,ok,95572.0,3.4930942116938017
industrial-plants,plant05,nodiag,185,bia,193870,716.000000,681.832000,370.336,ok,95572.0,2.028522998367723
industrial-plants,plant05,nodiag,185,bae,303341,716.000000,681.832000,607.084,ok,95572.0,3.1739526221068934
industrial-plants,plant05,nodiag,185,nbs,279409,716.000000,681.832000,450.332,ok,95572.0,2.9235445527978907
industrial-plants,plant05,nodiag,185,gbfs,4106,716.000000,681.832000,7.800,subopt,95572.0,0.04296237391704683
industrial-plants,plant05,nodiag,186,astar,411105,503.000000,430.912000,571.947,ok,327533.0,1.2551559690168623
industrial-plants,plant05,nodiag,186,rastar,328459,503.000000,430.912000,417.960,ok,327533.0,1.0028271960382618
industrial-plants,plant05,nodiag,186,mm,746085,503.000000,430.912000,1337.165,ok,327533.0,2.2778926092943306
industrial-plants,plant05,nodiag,186,bia,656848,503.000000,430.912000,1435.693,ok,327533.0,2.005440673153545
industrial-plants,plant05,nodiag,186,bae,748305,503.000000,430.912000,1636.718,ok,327533.0,2.2846705522802284
industrial-plants,plant05,nodiag,186,nbs,769594,503.000000,430.912000,1338.885,ok,327533.0,2.3496685830130093
industrial-plants,plant05,nodiag,186,gbfs,2640,507.000000,430.912000,6.709,subopt,327533.0,0.008060256523770125
industrial-plants,plant05,nodiag,187,astar,347847,519.000000,443.293000,479.007,ok,347438.0,1.001177188448011
industrial-plants,plant05,nodiag,187,rastar,624296,519.000000,443.293000,803.845,ok,347438.0,1.7968558419056062
industrial-plants,plant05,nodiag,187,mm,978978,519.000000,443.293000,1589.960,ok,347438.0,2.8177056050288107
industrial-plants,plant05,nodiag,187,bia,695637,519.000000,443.293000,1332.652,ok,347438.0,2.002190318848255
industrial-plants,plant05,nodiag,187,bae,1029197,519.000000,443.293000,2439.800,ok,347438.0,2.9622465015340866
industrial-plants,plant05,nodiag,187,nbs,901850,519.000000,443.293000,1790.961,ok,347438.0,2.5957149189207858
industrial-plants,plant05,nodiag,187,gbfs,57336,551.000000,443.293000,72.178,subopt,347438.0,0.16502512678521059
industrial-plants,plant05,nodiag,188,astar,281833,635.000000,584.378000,432.309,ok,281074.0,1.00270035648975
industrial-plants,plant05,nodiag,188,rastar,422308,635.000000,584.378000,698.407,ok,281074.0,1.5024797740096913
industrial-plants,plant05,nodiag,188,mm,702540,635.000000,584.378000,1407.831,ok,281074.0,2.4994841216192176
industrial-plants,plant05,nodiag,188,bia,563277,635.000000,584.378000,1302.818,ok,281074.0,2.004016735806229
industrial-plants,plant05,nodiag,188,bae,678082,635.000000,584.378000,1694.364,ok,281074.0,2.4124678910180237
industrial-plants,plant05,nodiag,188,nbs,635394,635.000000,584.378000,1341.062,ok,281074.0,2.260593295715719
industrial-plants,plant05,nodiag,188,gbfs,9754,687.000000,584.378000,11.984,subopt,281074.0,0.03470260500793385
industrial-plants,plant05,nodiag,189,astar,185086,912.000000,876.267000,270.947,ok,183925.0,1.00631235557972
industrial-plants,plant05,nodiag,189,rastar,435655,912.000000,876.267000,780.660,ok,183925.0,2.3686557020524672
industrial-plants,plant05,nodiag,189,mm,503040,912.000000,876.267000,1038.972,ok,183925.0,2.7350278646187305
industrial-plants,plant05,nodiag,189,bia,370111,912.000000,876.267000,831.350,ok,183925.0,2.0122930542340627
industrial-plants,plant05,nodiag,189,bae,422309,912.000000,876.267000,1010.598,ok,183925.0,2.2960935163789586
industrial-plants,plant05,nodiag,189,nbs,405736,912.000000,876.267000,868.812,ok,183925.0,2.2059861356531196
industrial-plants,plant05,nodiag,189,gbfs,29412,948.000000,876.267000,36.120,subopt,183925.0,0.1599130080195732
industrial-plants,plant05,nodiag,190,astar,514,513.000000,417.636000,1.610,ok,0.0,
industrial-plants,plant05,nodiag,190,rastar,514,513.000000,417.636000,2.803,ok,0.0,
industrial-plants,plant05,nodiag,190,mm,513,513.000000,417.636000,4.047,ok,0.0,
industrial-plants,plant05,nodiag,190,bia,513,513.000000,417.636000,2.874,ok,0.0,
industrial-plants,plant05,nodiag,190,bae,513,513.000000,417.636000,3.150,ok,0.0,
industrial-plants,plant05,nodiag,190,nbs,497920,513.000000,417.636000,832.317,ok,0.0,
industrial-plants,plant05,nodiag,190,gbfs,514,513.000000,417.636000,1.926,subopt,0.0,
industrial-plants,plant05,nodiag,191,astar,582,581.000000,455.421000,3.107,ok,0.0,
industrial-plants,plant05,nodiag,191,rastar,582,581.000000,455.421000,3.032,ok,0.0,
industrial-plants,plant05,nodiag,191,mm,581,581.000000,455.421000,4.646,ok,0.0,
industrial-plants,plant05,nodiag,191,bia,581,581.000000,455.421000,3.262,ok,0.0,
industrial-plants,plant05,nodiag,191,bae,581,581.000000,455.421000,3.564,ok,0.0,
industrial-plants,plant05,nodiag,191,nbs,745379,581.000000,455.421000,1396.675,ok,0.0,
industrial-plants,plant05,nodiag,191,gbfs,582,581.000000,455.421000,1.726,subopt,0.0,
industrial-plants,plant05,nodiag,192,astar,325,324.000000,255.577000,1.433,ok,0.0,
industrial-plants,plant05,nodiag,192,rastar,325,324.000000,255.577000,1.677,ok,0.0,
industrial-plants,plant05,nodiag,192,mm,78468,324.000000,255.577000,129.547,ok,0.0,
industrial-plants,plant05,nodiag,192,bia,324,324.000000,255.577000,0.965,ok,0.0,
industrial-plants,plant05,nodiag,192,bae,324,324.000000,255.577000,1.624,ok,0.0,
industrial-plants,plant05,nodiag,192,nbs,139275,324.000000,255.577000,219.360,ok,0.0,
industrial-plants,plant05,nodiag,192,gbfs,324,324.000000,255.577000,0.984,subopt,0.0,
industrial-plants,plant05,nodiag,193,astar,292622,759.000000,674.855000,395.529,ok,292237.0,1.0013174238717206
industrial-plants,plant05,nodiag,193,rastar,340776,759.000000,674.855000,579.431,ok,292237.0,1.1660946423621923
industrial-plants,plant05,nodiag,193,mm,580689,759.000000,674.855000,1244.886,ok,292237.0,1.9870481834949032
industrial-plants,plant05,nodiag,193,bia,584473,759.000000,674.855000,918.243,ok,292237.0,1.9999965781198137
industrial-plants,plant05,nodiag,193,bae,598177,759.000000,674.855000,988.258,ok,292237.0,2.046890024192693
industrial-plants,plant05,nodiag,193,nbs,610839,759.000000,674.855000,1070.503,ok,292237.0,2.0902178711114607
industrial-plants,plant05,nodiag,193,gbfs,3090,777.000000,674.855000,5.475,subopt,292237.0,0.010573609775627317
industrial-plants,plant05,nodiag,194,astar,16686,284.000000,265.848000,25.156,ok,10646.0,1.5673492391508548
industrial-plants,plant05,nodiag,194,rastar,116071,284.000000,265.848000,150.054,ok,10646.0,10.902780386999812
industrial-plants,plant05,nodiag,194,mm,129920,284.000000,265.848000,203.250,ok,10646.0,12.203644561337592
industrial-plants,plant05,nodiag,194,bia,33367,284.000000,265.848000,42.123,ok,10646.0,3.134228818335525
industrial-plants,plant05,nodiag,194,bae,148570,284.000000,265.848000,277.580,ok,10646.0,13.955476235205712
industrial-plants,plant05,nodiag,194,nbs,59208,284.000000,265.848000,74.441,ok,10646.0,5.561525455570167
industrial-plants,plant05,nodiag,194,gbfs,7472,318.000000,265.848000,11.462,subopt,10646.0,0.7018598534660906
industrial-plants,plant05,nodiag,195,astar,257200,452.000000,394.704000,373.062,ok,250868.0,1.0252403654511535
industrial-plants,plant05,nodiag,195,rastar,255791,452.000000,394.704000,409.457,ok,250868.0,1.019623865937465
industrial-plants,plant05,nodiag,195,mm,532370,452.000000,394.704000,1060.137,ok,250868.0,2.12211202704211
industrial-plants,plant05,nodiag,195,bia,511306,452.000000,394.704000,1213.282,ok,250868.0,2.038147551700496
industrial-plants,plant05,nodiag,195,bae,507252,452.000000,394.704000,1242.716,ok,250868.0,2.021987658848478
industrial-plants,plant05,nodiag,195,nbs,553762,452.000000,394.704000,1015.623,ok,250868.0,2.207383962880878
industrial-plants,plant05,nodiag,195,gbfs,1388,452.000000,394.704000,3.640,subopt,250868.0,0.005532790152590207
industrial-plants,plant05,nodiag,196,astar,1061381,1313.000000,1218.520000,1863.270,ok,0.0,
industrial-plants,plant05,nodiag,196,rastar,1314,1313.000000,1218.520000,4.186,ok,0.0,
industrial-plants,plant05,nodiag,196,mm,859149,1313.000000,1218.520000,2127.596,ok,0.0,
industrial-plants,plant05,nodiag,196,bia,2472,1313.000000,1218.520000,9.693,ok,0.0,
industrial-plants,plant05,nodiag,196,bae,2472,1313.000000,1218.520000,11.192,ok,0.0,
industrial-plants,plant05,nodiag,196,nbs,4163750,1313.000000,1218.520000,9495.101,ok,0.0,
industrial-plants,plant05,nodiag,196,gbfs,2472,1313.000000,1218.520000,10.405,subopt,0.0,
industrial-plants,plant05,nodiag,197,astar,6375,322.000000,265.734000,12.128,ok,0.0,
industrial-plants,plant05,nodiag,197,rastar,323,322.000000,265.734000,1.051,ok,0.0,
industrial-plants,plant05,nodiag,197,mm,35266,322.000000,265.734000,58.212,ok,0.0,
industrial-plants,plant05,nodiag,197,bia,430,322.000000,265.734000,2.254,ok,0.0,
industrial-plants,plant05,nodiag,197,bae,430,322.000000,265.734000,2.404,ok,0.0,
industrial-plants,plant05,nodiag,197,nbs,61644,322.000000,265.734000,89.446,ok,0.0,
industrial-plants,plant05,nodiag,197,gbfs,430,322.000000,265.734000,1.608,subopt,0.0,
industrial-plants,plant05,nodiag,198,astar,161072,448.000000,292.672000,272.018,ok,0.0,
industrial-plants,plant05,nodiag,198,rastar,449,448.000000,292.672000,1.016,ok,0.0,
industrial-plants,plant05,nodiag,198,mm,971828,448.000000,292.672000,1768.522,ok,0.0,
industrial-plants,plant05,nodiag,198,bia,760,448.000000,292.672000,2.750,ok,0.0,
industrial-plants,plant05,nodiag,198,bae,760,448.000000,292.672000,4.022,ok,0.0,
industrial-plants,plant05,nodiag,198,nbs,1956098,448.000000,292.672000,4522.465,ok,0.0,
industrial-plants,plant05,nodiag,198,gbfs,760,448.000000,292.672000,3.427,subopt,0.0,
industrial-plants,plant05,nodiag,199,astar,680,679.000000,525.643000,3.274,ok,0.0,
industrial-plants,plant05,nodiag,199,rastar,680,679.000000,525.643000,3.489,ok,0.0,
industrial-plants,plant05,nodiag,199,mm,679,679.000000,525.643000,5.039,ok,0.0,
industrial-plants,plant05,nodiag,199,bia,679,679.000000,525.643000,3.652,ok,0.0,
industrial-plants,plant05,nodiag,199,bae,679,679.000000,525.643000,3.797,ok,0.0,
industrial-plants,plant05,nodiag,199,nbs,1854369,679.000000,525.643000,4261.805,ok,0.0,
industrial-plants,plant05,nodiag,199,gbfs,680,679.000000,525.643000,2.331,subopt,0.0,
sandstone,BB,diag,0,astar,6,6.464102,6.464100,0.231,ok,0.0,
sandstone,BB,diag,0,rastar,6,6.464102,6.464100,0.198,ok,0.0,
sandstone,BB,diag,0,mm,5,6.464102,6.464100,0.251,ok,0.0,
sandstone,BB,diag,0,bia,7,6.464102,6.464100,0.213,ok,0.0,
sandstone,BB,diag,0,bae,7,6.464102,6.464100,0.244,ok,0.0,
sandstone,BB,diag,0,nbs,7,6.464102,6.464100,0.155,ok,0.0,
sandstone,BB,diag,0,gbfs,6,8.024580,6.464100,0.239,subopt,0.0,
sandstone,BB,diag,1,astar,8,9.071068,9.071070,0.217,ok,0.0,
sandstone,BB,diag,1,rastar,8,9.071068,9.071070,0.213,ok,0.0,
sandstone,BB,diag,1,mm,7,9.071068,9.071070,0.287,ok,0.0,
sandstone,BB,diag,1,bia,7,9.071068,9.071070,0.217,ok,0.0,
sandstone,BB,diag,1,bae,7,9.071068,9.071070,0.249,ok,0.0,
sandstone,BB,diag,1,nbs,13,9.071068,9.071070,0.223,ok,0.0,
sandstone,BB,diag,1,gbfs,8,10.535169,9.071070,0.266,subopt,0.0,
sandstone,BB,diag,2,astar,8,8.974691,8.974690,0.215,ok,0.0,
sandstone,BB,diag,2,rastar,8,8.974691,8.974690,0.213,ok,0.0,
sandstone,BB,diag,2,mm,12,8.974691,8.974690,0.393,ok,0.0,
sandstone,BB,diag,2,bia,11,8.974691,8.974690,0.294,ok,0.0,
sandstone,BB,diag,2,bae,11,8.974691,8.974690,0.314,ok,0.0,
sandstone,BB,diag,2,nbs,17,8.974691,8.974690,0.260,ok,0.0,
sandstone,BB,diag,2,gbfs,8,10.438793,8.974690,0.298,subopt,0.0,
sandstone,BB,diag,3,astar,8,10.438793,10.438800,0.219,ok,0.0,
sandstone,BB,diag,3,rastar,8,10.438793,10.438800,0.256,ok,0.0,
sandstone,BB,diag,3,mm,7,10.438793,10.438800,0.342,ok,0.0,
sandstone,BB,diag,3,bia,9,10.438793,10.438800,0.282,ok,0.0,
sandstone,BB,diag,3,bae,9,10.438793,10.438800,0.286,ok,0.0,
sandstone,BB,diag,3,nbs,16,10.438793,10.438800,0.252,ok,0.0,
sandstone,BB,diag,3,gbfs,8,11.074468,10.438800,0.267,subopt,0.0,
sandstone,BB,diag,4,astar,8,8.560478,8.560480,0.215,ok,0.0,
sandstone,BB,diag,4,rastar,8,8.560478,8.560480,0.234,ok,0.0,
sandstone,BB,diag,4,mm,13,8.560478,8.560480,0.391,ok,0.0,
sandstone,BB,diag,4,bia,11,8.560478,8.560480,0.316,ok,0.0,
sandstone,BB,diag,4,bae,11,8.560478,8.560480,0.309,ok,0.0,
sandstone,BB,diag,4,nbs,17,8.560478,8.560480,0.255,ok,0.0,
sandstone,BB,diag,4,gbfs,8,10.853007,8.560480,0.269,subopt,0.0,
sandstone,BB,diag,5,astar,8,8.974691,8.974690,0.218,ok,0.0,
sandstone,BB,diag,5,rastar,8,8.974691,8.974690,0.220,ok,0.0,
sandstone,BB,diag,5,mm,12,8.974691,8.974690,0.424,ok,0.0,
sandstone,BB,diag,5,bia,11,8.974691,8.974690,0.287,ok,0.0,
sandstone,BB,diag,5,bae,11,8.974691,8.974690,0.311,ok,0.0,
sandstone,BB,diag,5,nbs,17,8.974691,8.974690,0.254,ok,0.0,
sandstone,BB,diag,5,gbfs,8,10.438793,8.974690,0.284,subopt,0.0,
sandstone,BB,diag,6,astar,8,11.392305,11.392300,0.289,ok,0.0,
sandstone,BB,diag,6,rastar,8,11.392305,11.392300,0.263,ok,0.0,
sandstone,BB,diag,6,mm,7,11.392305,11.392300,0.355,ok,0.0,
sandstone,BB,diag,6,bia,7,11.392305,11.392300,0.255,ok,0.0,
sandstone,BB,diag,6,bae,7,11.392305,11.392300,0.266,ok,0.0,
sandstone,BB,diag,6,nbs,11,11.392305,11.392300,0.230,ok,0.0,
sandstone,BB,diag,6,gbfs,8,11.392305,11.392300,0.294,subopt,0.0,
sandstone,BB,diag,7,astar,8,9.610366,9.610370,0.240,ok,0.0,
sandstone,BB,diag,7,rastar,8,9.610366,9.610370,0.219,ok,0.0,
sandstone,BB,diag,7,mm,9,9.610366,9.610370,0.416,ok,0.0,
sandstone,BB,diag,7,bia,11,9.610366,9.610370,0.298,ok,0.0,
sandstone,BB,diag,7,bae,11,9.610366,9.610370,0.341,ok,0.0,
sandstone,BB,diag,7,nbs,17,9.610366,9.610370,0.263,ok,0.0,
sandstone,BB,diag,7,gbfs,8,11.806518,9.610370,0.294,subopt,0.0,
sandstone,BB,diag,8,astar,8,11.806518,11.806500,0.244,ok,0.0,
sandstone,BB,diag,8,rastar,8,11.806518,11.806500,0.272,ok,0.0,
sandstone,BB,diag,8,mm,7,11.806518,11.806500,0.354,ok,0.0,
sandstone,BB,diag,8,bia,7,11.806518,11.806500,0.249,ok,0.0,
sandstone,BB,diag,8,bae,7,11.806518,11.806500,0.287,ok,0.0,
sandstone,BB,diag,8,nbs,11,11.806518,11.806500,0.222,ok,0.0,
sandstone,BB,diag,8,gbfs,8,13.220732,11.806500,0.454,subopt,0.0,
