tag,instance,alg,expanded,generated,cost,optimal,time_ms,status,peak_mb
level20|w050,33,mm,0,0,0,1196.790000,300000.000,timeout,1004.1
level20|w050,33,bae,3292078,80463851,1196.788883,1196.790000,8530.943,ok,465.8
level20|w050,33,bia,3310323,80865276,1196.788883,1196.790000,7169.316,ok,370.4
level20|w050,33,nbs,3520816,85997298,1196.788883,1196.790000,6364.952,ok,388.4
level20|w050,34,astar,3223646,78760058,1286.137079,1286.140000,5217.495,ok,393.7
level20|w050,34,mm,0,0,0,1286.140000,300000.000,timeout,1064.3
level20|w050,34,bae,3666062,89544726,1286.137079,1286.140000,9831.438,ok,509.9
level20|w050,34,bia,3905601,95307049,1286.137079,1286.140000,8753.882,ok,422.4
level20|w050,34,nbs,3741292,91343787,1286.137079,1286.140000,7055.725,ok,403.9
level20|w050,35,astar,2535311,62060060,742.289711,742.290000,4135.480,ok,361.7
level20|w050,35,mm,0,0,0,742.290000,300000.000,timeout,810.8
level20|w050,35,bae,2409511,58892988,742.289711,742.290000,6138.742,ok,336.7
level20|w050,35,bia,3100836,75737306,742.289711,742.290000,6676.593,ok,362.5
level20|w050,35,nbs,2885904,70599327,742.289711,742.290000,5456.777,ok,353.8
level20|w050,36,astar,2161986,52475298,724.249486,724.249000,3384.423,ok,361.7
level20|w050,36,mm,0,0,0,724.249000,300000.000,timeout,778.7
level20|w050,36,bae,2648467,64900679,724.249486,724.249000,7060.766,ok,364.9
level20|w050,36,bia,3035464,74204776,724.249486,724.249000,6950.517,ok,358.7
level20|w050,36,nbs,3012718,73686705,724.249486,724.249000,5677.413,ok,360.7
level20|w050,37,astar,1934160,46885030,751.213197,751.213000,2968.111,ok,233.6
level20|w050,37,mm,0,0,0,751.213000,300000.000,timeout,558.3
level20|w050,37,bae,1914383,46430087,751.213197,751.213000,4941.970,ok,290.1
level20|w050,37,bia,2314712,56129056,751.213197,751.213000,4750.113,ok,282.3
level20|w050,37,nbs,2024484,49070742,751.213197,751.213000,3706.077,ok,231.0
level20|w050,38,astar,1547772,37887926,509.223642,509.224000,2437.148,ok,203.0
level20|w050,38,mm,0,0,0,509.224000,300000.000,timeout,526.5
level20|w050,38,bae,1849969,45485193,509.223642,509.224000,4767.918,ok,264.2
level20|w050,38,bia,2140750,52522608,509.223642,509.224000,4682.474,ok,281.1
level20|w050,38,nbs,2126014,52173315,509.223642,509.224000,3987.347,ok,287.6
level20|w050,39,astar,2628789,64336397,979.055953,979.056000,4192.619,ok,361.7
level20|w050,39,mm,0,0,0,979.056000,300000.000,timeout,1057.4
level20|w050,39,bae,3289479,80409705,979.055953,979.056000,8747.127,ok,465.6
level20|w050,39,bia,3303265,80703940,979.055953,979.056000,7618.556,ok,370.4
level20|w050,39,nbs,3660068,89379062,979.055953,979.056000,7025.021,ok,417.9
level20|w050,40,astar,3691608,90108090,1398.767167,1398.770000,6240.172,ok,430.2
level20|w050,40,mm,0,0,0,1398.770000,300000.000,timeout,915.8
level20|w050,40,bae,3682342,89935432,1398.767167,1398.770000,10627.621,ok,559.6
level20|w050,40,bia,3922868,95736089,1398.767167,1398.770000,9289.642,ok,423.1
level20|w050,40,nbs,3741060,91338276,1398.767167,1398.770000,7103.834,ok,404.6
level20|w050,41,astar,3713605,90648368,1170.371998,1170.370000,6365.846,ok,433.9
level20|w050,41,mm,0,0,0,1170.370000,300000.000,timeout,1006.1
level20|w050,41,bae,3285947,80315912,1170.371998,1170.370000,9513.035,ok,464.2
level20|w050,41,bia,3303577,80701779,1170.371998,1170.370000,8087.351,ok,370.8
level20|w050,41,nbs,3519440,85964626,1170.371998,1170.370000,6873.955,ok,389.7
level20|w050,42,astar,667402,16192544,358.364908,358.365000,1077.212,ok,105.9
level20|w050,42,mm,0,0,0,358.365000,300000.000,timeout,203.2
level20|w050,42,bae,544695,13222943,358.364908,358.365000,1219.873,ok,102.6
level20|w050,42,bia,828956,20096610,358.364908,358.365000,1624.879,ok,107.6
level20|w050,42,nbs,671322,16270054,358.364908,358.365000,1083.880,ok,87.1
level20|w050,43,astar,2637106,64541201,996.244577,996.245000,4038.020,ok,363.0
level20|w050,43,mm,0,0,0,996.245000,300000.000,timeout,1021.5
level20|w050,43,bae,3317989,81089166,996.244577,996.245000,8487.945,ok,465.4
level20|w050,43,bia,3318551,81081636,996.244577,996.245000,7249.218,ok,372.1
level20|w050,43,nbs,3664750,89507595,996.244577,996.245000,6975.080,ok,422.6
level20|w050,44,astar,3290369,80384605,1294.975029,1294.980000,5264.162,ok,399.1
level20|w050,44,mm,0,0,0,1294.980000,300000.000,timeout,923.4
level20|w050,44,bae,3672964,89709954,1294.975029,1294.980000,9480.433,ok,507.9
level20|w050,44,bia,3910371,95425887,1294.975029,1294.980000,8575.807,ok,423.2
level20|w050,44,nbs,3741060,91338276,1294.975029,1294.980000,6856.767,ok,401.5
level20|w050,45,astar,3718461,90759407,1371.183374,1371.180000,5888.975,ok,433.9
level20|w050,45,mm,0,0,0,1371.180000,300000.000,timeout,910.5
level20|w050,45,bae,3677541,89821137,1371.183374,1371.180000,10064.225,ok,561.8
level20|w050,45,bia,3913532,95504443,1371.183374,1371.180000,8685.363,ok,423.2
level20|w050,45,nbs,3741060,91338276,1371.183374,1371.180000,6843.828,ok,404.7
level20|w050,46,astar,3070752,75086390,1035.703820,1035.700000,5079.975,ok,387.0
level20|w050,46,mm,0,0,0,1035.700000,300000.000,timeout,968.6
level20|w050,46,bae,3621522,88470536,1035.703820,1035.700000,10113.210,ok,502.5
level20|w050,46,bia,3918110,95620202,1035.703820,1035.700000,9182.165,ok,423.1
level20|w050,46,nbs,3744418,91418264,1035.703820,1035.700000,7357.517,ok,403.5
level20|w050,47,astar,2838017,68803156,1022.591174,1022.590000,4397.712,ok,363.0
level20|w050,47,mm,0,0,0,1022.590000,300000.000,timeout,856.4
level20|w050,47,bae,3282262,80217954,1022.591174,1022.590000,9117.039,ok,470.5
level20|w050,47,bia,3291840,80422437,1022.591174,1022.590000,7735.908,ok,370.8
level20|w050,47,nbs,3538446,86445456,1022.591174,1022.590000,6500.557,ok,390.4
level20|w050,48,astar,1396230,33917109,621.265131,621.265000,2070.402,ok,191.6
level20|w050,48,mm,0,0,0,621.265000,300000.000,timeout,559.9
level20|w050,48,bae,1530911,37166283,621.265131,621.265000,3852.925,ok,230.7
level20|w050,48,bia,1664770,40435201,621.265131,621.265000,3495.790,ok,195.7
level20|w050,48,nbs,1723342,41799203,621.265131,621.265000,3250.632,ok,200.7
level20|w050,49,astar,3539136,86411410,1459.382197,1459.380000,5470.465,ok,415.2
level20|w050,49,mm,0,0,0,1459.380000,300000.000,timeout,962.7
level20|w050,49,bae,3682395,89936847,1459.382197,1459.380000,9464.650,ok,509.3
level20|w050,49,bia,3922581,95729087,1459.382197,1459.380000,8605.261,ok,425.1
level20|w050,49,nbs,3741060,91338276,1459.382197,1459.380000,6587.699,ok,401.9
level20|w050,50,astar,1735538,42019806,643.367042,643.367000,2737.701,ok,213.8
level20|w050,50,mm,0,0,0,643.367000,300000.000,timeout,709.4
level20|w050,50,bae,2110731,51788870,643.367042,643.367000,5795.327,ok,355.9
level20|w050,50,bia,2711235,66319517,643.367042,643.367000,5944.482,ok,292.1
level20|w050,50,nbs,2503536,61374122,643.367042,643.367000,4725.249,ok,286.3
level20|w050,51,astar,2033663,49709245,649.713588,649.714000,3195.605,ok,243.6
level20|w050,51,mm,0,0,0,649.714000,300000.000,timeout,691.3
level20|w050,51,bae,2250252,55210017,649.713588,649.714000,6000.223,ok,352.5
level20|w050,51,bia,2350680,57621761,649.713588,649.714000,5113.273,ok,281.6
level20|w050,51,nbs,2394770,58687321,649.713588,649.714000,4495.625,ok,285.8
level20|w050,52,astar,3581545,87497367,1317.426015,1317.430000,5586.749,ok,418.9
level20|w050,52,mm,0,0,0,1317.430000,300000.000,timeout,944.2
level20|w050,52,bae,3660457,89408697,1317.426015,1317.430000,9398.195,ok,502.7
level20|w050,52,bia,3902973,95247785,1317.426015,1317.430000,8404.051,ok,423.2
level20|w050,52,nbs,3741060,91338276,1317.426015,1317.430000,6759.051,ok,402.2
level20|w050,53,astar,2996684,72711774,1245.028852,1245.030000,4794.128,ok,383.0
level20|w050,53,mm,0,0,0,1245.030000,300000.000,timeout,917.6
level20|w050,53,bae,3681366,89913881,1245.028852,1245.030000,10112.600,ok,562.5
level20|w050,53,bia,3915602,95555853,1245.028852,1245.030000,8741.429,ok,421.9
level20|w050,53,nbs,3741060,91338276,1245.028852,1245.030000,6885.725,ok,405.4
level20|w050,54,astar,3066426,74569369,999.690028,999.690000,4984.281,ok,387.0
level20|w050,54,mm,0,0,0,999.690000,300000.000,timeout,1031.2
level20|w050,54,bae,3258768,79659780,999.690028,999.690000,8846.526,ok,461.2
level20|w050,54,bia,3276936,80059422,999.690028,999.690000,7550.986,ok,371.7
level20|w050,54,nbs,3547604,86658355,999.690028,999.690000,6674.767,ok,392.1
level20|w050,55,astar,3704141,90458599,1167.622896,1167.620000,5948.214,ok,433.8
level20|w050,55,mm,0,0,0,1167.620000,300000.000,timeout,1044.6
level20|w050,55,bae,3684445,90002337,1167.622896,1167.620000,10160.519,ok,505.5
level20|w050,55,bia,3808213,92926179,1167.622896,1167.620000,8693.151,ok,413.4
level20|w050,55,nbs,3740966,91336030,1167.622896,1167.620000,7192.195,ok,404.8
level20|w050,56,astar,3430701,83791011,1009.448169,1009.450000,5389.723,ok,407.8
level20|w050,56,mm,0,0,0,1009.450000,300000.000,timeout,1010.8
level20|w050,56,bae,3224247,78818160,1009.448169,1009.450000,8685.148,ok,455.5
level20|w050,56,bia,3249840,79418389,1009.448169,1009.450000,7416.018,ok,367.1
